Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J0127.4-4813,21.8701,-48.2245,286.9238,-67.7681,7.9014854,1.7277935e-10,2.996371e-11,2.0569518e-12,3.3939862e-13,PowerLaw,2.2720509,0.128328,1371.129,2.109326,0.23477513,0.1608553,0.15530919,0,bcu,PMN J0127-4813,0.99486333,0.9298284,rfc,21.811829175,-48.2255818111,2.2e-07,RFC J0127-4813,,nan,-inf,LSP,13489629000000.0,1.8680608e-12,11.502293,0.35214558,0.25912142,10.0
4FGL J0127.9+4857,21.9777,48.9536,129.07507,-13.482618,7.242555,2.6353578e-10,4.4070497e-11,3.7620337e-12,6.2622086e-13,PowerLaw,2.4731832,0.12864543,1103.2336,2.4874601,0.12083273,-0.02400483,0.05645456,0,bll,GB6 J0128+4901,0.98614687,0.0,bzcat,22.0335974042,49.0183293194,1.2e-07,RFC J0128+4901,Gaia DR2: 400364245606845056,nan,0.067,,0.0,0.0,18.516916,0.55751026,0.23857746,-inf
4FGL J0128.2+4400,22.0732,44.0016,129.90256,-18.37076,4.335088,1.5632722e-10,3.761209e-11,2.3083816e-12,5.28021e-13,PowerLaw,2.502206,0.144412,952.5839,2.3885982,0.2646389,0.36916912,0.2094887,16,bcu,MG4 J012818+4405,-inf,0.0,rfc,22.1084548708,44.0751324806,2.7e-07,RFC J0128+4404,,nan,-inf,LSP,17782794000000.0,1.8760266e-13,9.214469,0.3379646,0.45192116,10.0
4FGL J0128.5+4440,22.1438,44.6777,129.8481,-17.694757,4.8807507,1.4212406e-10,3.5216195e-11,1.5788019e-12,3.920201e-13,PowerLaw,2.0685956,0.15929464,2987.3882,1.9619317,0.28960562,0.24603488,0.17610392,0,fsrq,GB6 J0128+4439,0.9971967,0.0,bzcat,22.172245525,44.6549947472,1.8e-07,RFC J0128+4439,,nan,0.228,LSP,75857754000000.0,2.825394e-13,26.176773,1.2539282,0.45433044,19.8206
4FGL J0129.7+3436,22.4486,34.6164,131.83041,-27.591726,8.684046,2.3184175e-10,3.7302942e-11,2.5800254e-12,4.1669695e-13,PowerLaw,2.0277634,0.11096417,2501.117,1.835243,0.22234523,0.23769,0.1514401,0,bcu,TXS 0126+343,0.9959434,0.9019316,rfc,22.4311474792,34.6163089944,1.7e-06,RFC J0129+3436,Gaia DR2: 317384618453018240,20.514,-inf,LSP,69984198000000.0,3.434045e-13,4.1442385,0.0,10.0,14.7953
4FGL J0129.8+1440,22.4682,14.6816,136.66982,-47.16234,8.911643,2.112905e-10,3.8788816e-11,4.5390475e-12,5.4245855e-13,PowerLaw,2.7672477,0.0990305,425.24258,2.7163463,0.12866655,0.09985988,0.09580696,0,fsrq,4C +14.06,0.9443297,0.9004478,crates,22.4806131875,14.7799545583,1e-07,RFC J0129+1446,Gaia DR2: 2591842063955857920,nan,1.626359,LSP,5308844300000.0,3.4032434e-13,9.293112,0.20135403,0.19198748,-inf
4FGL J0130.4-2129,22.6226,-21.4998,182.70346,-79.478424,6.255695,1.531339e-10,3.3040157e-11,1.7428391e-12,3.8044676e-13,PowerLaw,1.9384637,0.15457456,3131.4463,1.9073148,0.1954192,0.06629309,0.11818002,0,bcu,2MASS J01302573-2128389,-inf,0.0,rfc,22.6072605083,-21.4774731028,1.5e-06,RFC J0130-2128,Gaia DR2: 5043522783649397888,nan,-inf,ISP,144543970000000.0,7.488055e-13,5.73313,0.0,10.0,10.0
4FGL J0130.6+1844,22.6592,18.7477,135.69498,-43.1505,6.1811194,1.8585541e-10,3.7271672e-11,2.5297073e-12,4.952336e-13,PowerLaw,2.429464,0.15665106,1144.1254,2.459733,0.12420881,-0.05599886,0.049103364,0,bcu,MG1 J013030+1843,0.9957453,0.0,crates,22.6276937625,18.7227399917,5.5e-07,RFC J0130+1843,Gaia DR2: 2593963056245848576,19.3759,-inf,,0.0,0.0,5.8977404,0.0,10.0,10.0
4FGL J0132.7-1654,23.176,-16.9103,168.09999,-76.018585,50.257313,1.7734917e-09,7.989562e-11,2.1726981e-11,7.646637e-13,LogParabola,2.397992,0.025457716,406.55484,2.3166945,0.035756875,0.062042754,0.018728139,0,fsrq,PKS 0130-17,0.99981946,0.9996379,bzcat,23.1811977542,-16.913478325,7.5e-08,RFC J0132-1654,Gaia DR2: 2450908553293447040,18.0902,1.02,LSP,10964782000000.0,6.4718435e-12,176.92715,0.41484332,0.11532708,24.8542
4FGL J0132.7-0804,23.1832,-8.0738,152.00343,-68.58237,9.047406,2.3757826e-10,4.078394e-11,2.8911973e-12,5.2345693e-13,PowerLaw,1.8205769,0.11013816,3647.4338,1.6927472,0.17393605,0.15802105,0.101507805,0,bcu,PKS 0130-083,0.9969701,0.9660044,at20g,23.1713585917,-8.06801028611,2.8e-07,RFC J0132-0804,Gaia DR2: 2477246877595771520,18.1806,0.1485,ISP,312607950000000.0,2.753417e-12,1.2284389,0.0,10.0,40.6891
4FGL J0132.8-4413,23.2077,-44.2239,279.65857,-70.986404,12.897944,3.1380987e-10,3.7286306e-11,3.6212342e-12,4.0020068e-13,PowerLaw,2.2169113,0.09031049,1378.0199,2.2323785,0.09481335,-0.015465127,0.042625226,0,bll,SUMSS J013306-441422,0.9905101,0.0,bzcat,23.2765218583,-44.2392775694,7.972524e-07,RFC J0133-4414,,18.1462,-inf,ISP,463446940000000.0,1.1277738e-12,3.9722126,0.0,10.0,34.7673
4FGL J0132.8+4324,23.2185,43.4041,130.86559,-18.82842,7.334001,2.4311725e-10,3.9889297e-11,2.9958752e-12,4.8024686e-13,PowerLaw,2.3205402,0.110380754,1340.3698,2.3154936,0.18783623,0.24477163,0.20036599,0,bcu,B3 0129+431,0.9943783,0.84668744,cgrabs,23.1838617,43.4257392417,1e-07,RFC J0132+4325,Gaia DR2: 396504680618131456,20.0201,-inf,LSP,22646444000000.0,1.2331446e-12,15.2367,0.564038,0.2793859,-inf
4FGL J0133.1-5201,23.2938,-52.0202,288.2558,-63.902428,27.691978,6.9200673e-10,4.9927885e-11,9.922889e-12,5.730539e-13,LogParabola,2.5423996,0.041840468,444.06738,2.444755,0.060589332,0.09593916,0.035969894,0,bcu,PKS 0131-522,0.99924606,0.9994233,bzcat,23.27401045,-52.0010959556,3.8992507e-08,RFC J0133-5200,,nan,0.02,LSP,4365158400000.0,8.721717e-13,357.71365,0.9980196,0.27140975,12.8165
4FGL J0133.2-4533,23.3007,-45.5586,281.38977,-69.782936,5.474557,6.300012e-11,2.1791706e-11,9.68197e-13,3.0008114e-13,PowerLaw,1.5889504,0.19429083,9390.435,1.0392692,0.508408,0.7532792,0.43911332,0,bcu,1RXS J013308.8-453528,0.99377203,0.88706654,whsp2,23.288665771484375,-45.59000015258789,0.009,,,nan,-inf,HSP,4415704500000000.0,4.644062e-13,3.3827186,0.0,10.0,39.7663
4FGL J0134.3-3842,23.5887,-38.7085,267.86542,-75.3533,7.7761397,1.7420386e-10,3.1179434e-11,2.2817388e-12,3.5146755e-13,PowerLaw,2.3909676,0.119060256,929.1496,2.2831864,0.18217844,0.15829751,0.12071186,0,fsrq,PMN J0134-3843,0.9975978,0.96497536,bzcat,23.6334589792,-38.7259404556,1.8e-07,RFC J0134-3843,Gaia DR2: 5008895902611667968,17.4677,2.14,LSP,3630780600000.0,1.2002038e-12,29.185087,0.8278879,0.29572368,10.0
4FGL J0134.5+2637,23.6272,26.6294,134.73314,-35.253414,21.99635,8.338661e-10,6.354356e-11,9.431734e-12,7.3823337e-13,PowerLaw,1.9554049,0.05828506,2775.9514,1.9076668,0.08290065,0.034961283,0.037526887,0,fsrq,RX J0134.4+2638,0.99905556,0.934782,bzcat,23.6174783083,26.6452809972,3.1e-07,RFC J0134+2638,Gaia DR2: 295634212575735936,17.5799,0.571,HSP,4786301000000000.0,4.4895728e-12,11.420004,0.16935417,0.11400978,242.259
4FGL J0135.1+0255,23.7769,2.917,143.94388,-58.16204,5.574409,1.0772956e-10,3.33872e-11,1.4865164e-12,4.162937e-13,PowerLaw,1.6824008,0.16939488,7994.525,1.6281029,0.22168085,0.066120125,0.10512573,0,bcu,1RXS J013506.7+025558,0.99590385,0.872659,whsp2,23.779333114624023,2.928499937057495,0.0045,,,nan,-inf,,0.0,0.0,13.201074,0.7210684,0.50593823,78.3646
4FGL J0136.5+3906,24.1423,39.1,132.42177,-22.938679,84.75225,4.70235e-09,1.2685865e-10,5.328279e-11,1.9369274e-12,LogParabola,1.7116307,0.016112356,1922.0795,1.5599592,0.028308492,0.07951834,0.010908798,512,bll,B3 0133+388,0.9999405,0.99699736,bllac,24.1358265417,39.0997772972,1.7e-07,RFC J0136+3905,Gaia DR2: 323005081376442240,15.6798,-inf,HSP,1.1117318e+16,1.349693e-11,51.08218,0.18838133,0.0578177,250.61
4FGL J0137.0+4751,24.2603,47.8637,130.79832,-14.310297,74.63551,4.4554516e-09,1.196759e-10,4.453856e-11,1.2264394e-12,LogParabola,2.2902436,0.016732385,673.44,2.1907215,0.026468439,0.09805931,0.013930692,0,fsrq,OC 457,0.99953294,0.99022245,bzcat,24.2441450333,47.8580833639,6.8e-08,RFC J0136+4751,Gaia DR2: 399265111935819392,17.6236,0.859,LSP,4518559400000.0,1.4324814e-11,748.46906,0.598643,0.16125599,41.0128
4FGL J0137.6-2430,24.4069,-24.5163,201.39598,-79.287186,41.456776,1.1598572e-09,6.5378404e-11,1.644484e-11,6.251412e-13,LogParabola,2.5145247,0.029823028,369.07632,2.3856192,0.04593662,0.11303189,0.02683077,0,fsrq,PKS 0135-247,0.99965173,0.99955803,bzcat,24.4097768583,-24.5149681861,7.5e-08,RFC J0137-2430,Gaia DR2: 5038630506661561472,17.4888,0.835,LSP,3845917800000.0,6.7742465e-12,155.12012,0.44832495,0.12486908,25.4856
4FGL J0138.0+2247,24.5063,22.7962,136.75227,-38.822086,12.768623,3.9966136e-10,5.04422e-11,4.585471e-12,5.808387e-13,PowerLaw,1.9193134,0.09016019,3421.6123,1.8923812,0.11277593,0.022261284,0.049888868,0,bll,GB6 J0138+2248,0.99879026,0.9208453,wise,24.5047722,22.8023813444,5.6e-07,RFC J0138+2248,Gaia DR2: 290768431241261952,17.5445,-inf,HSP,1096478200000000.0,1.1706417e-12,34.469234,0.6775663,0.22821224,67.8767
4FGL J0138.5-4613,24.6429,-46.2173,279.9816,-68.75417,11.51134,2.891132e-10,3.639655e-11,3.351125e-12,4.059876e-13,PowerLaw,2.2258418,0.10299105,1544.8894,2.2157242,0.12798105,0.008302396,0.065195985,0,bcu,PMN J0138-4614,0.0,0.83506286,sumss,24.64175033569336,-46.237640380859375,0.0045,,,nan,0.090112,,0.0,0.0,4.775241,0.0,10.0,10.0
4FGL J0139.0+2601,24.7581,26.0298,136.10617,-35.62143,5.6249847,1.8420798e-10,3.8835598e-11,2.3300318e-12,5.876757e-13,PowerLaw,2.3524756,0.18192859,1891.4476,2.3845968,0.16769008,-0.030883478,0.070102155,0,bll,WISE J013859.14+260015.7,0.98920655,0.88475937,rfc,24.7464383333,26.0043626861,7e-07,RFC J0138+2600,Gaia DR2: 292513008301971200,18.5422,-inf,ISP,109647820000000.0,9.708206e-13,22.657217,0.7479786,0.31921253,10.0
4FGL J0140.6-0758,25.1626,-7.9745,156.5221,-67.578,6.932136,1.6991612e-10,3.7178906e-11,2.019225e-12,4.423915e-13,PowerLaw,1.8550669,0.13990605,4029.3684,1.6887381,0.24954152,0.15790658,0.13549414,0,bll,RX J0140.7-0758,0.9983388,0.9757411,whsp2,25.1703808583,-7.98027323333,1.6e-06,RFC J0140-0758,Gaia DR2: 2465605312905024000,18.9179,0.49,HSP,3.3496544e+16,1.2490706e-12,9.053143,0.4112915,0.38868624,29.5442
4FGL J0140.6+8736,25.1688,87.6062,123.49389,24.788372,7.157844,2.5208413e-10,4.1912196e-11,2.8131668e-12,4.7276435e-13,PowerLaw,2.1156158,0.11056044,2513.5684,2.0067635,0.17221099,0.1767693,0.11499508,0,bcu,WN B0126.6+8722,0.9856607,0.0,wise,24.801605224609375,87.63267517089844,0.0045,,,nan,-inf,LSP,75857754000000.0,5.048321e-13,24.346046,0.6828529,0.2728272,24.4561
4FGL J0141.4-0928,25.3626,-9.4825,159.06589,-68.7694,44.513847,1.8452725e-09,8.19688e-11,2.0858584e-11,8.31875e-13,PowerLaw,2.1664367,0.029986952,1028.0312,2.1497371,0.034719523,0.019733066,0.016606174,0,bll,PKS 0139-09,0.9998986,0.9927386,cgrabs,25.3576339792,-9.47879838333,6.8e-08,RFC J0141-0928,Gaia DR2: 2465161148862568960,17.4667,0.73,LSP,17378008000000.0,3.962534e-12,48.198112,0.25973275,0.08059602,145.094
4FGL J0142.7-0543,25.6754,-5.7332,154.91122,-65.371185,6.6354966,1.7336703e-10,3.3692136e-11,2.01303e-12,3.847887e-13,PowerLaw,2.229235,0.14097041,1610.1722,2.1879587,0.1942002,0.10593196,0.11427167,0,bll,PKS 0140-059,0.99835116,0.9659322,bzcat,25.661988325,-5.73376685278,5e-07,RFC J0142-0544,Gaia DR2: 2479477404436107776,18.1927,-inf,LSP,43651580000000.0,1.0525822e-12,12.696535,0.52703506,0.3089918,12.5944
4FGL J0143.1-3622,25.7856,-36.3674,256.2518,-75.66542,8.387703,1.8759563e-10,3.3649757e-11,3.1927139e-12,4.1800707e-13,PowerLaw,2.6118698,0.10709628,577.3301,2.5893118,0.12402427,0.04778303,0.072114974,0,bcu,PMN J0143-3623,0.9861163,0.9057371,at20g,25.7865005125,-36.382908825,1.1e-06,RFC J0143-3622,Gaia DR2: 5010726997492795136,20.2684,-inf,LSP,6137620000000.0,2.1012852e-13,37.432877,0.8399494,0.27215698,10.0
4FGL J0143.5-3156,25.8977,-31.9467,239.0783,-77.68691,4.30306,9.9984854e-11,2.9166704e-11,1.4484373e-12,3.9933985e-13,PowerLaw,2.4859724,0.2633421,1030.7018,2.5651755,0.1292032,-0.12996991,0.03903855,0,bcu,PKS 0140-322,0.9774895,0.9372629,bzcat,25.7922149292,-32.0157367417,1.6e-07,RFC J0143-3200,Gaia DR2: 5021565368941274368,19.4219,0.3751,LSP,5754399500000.0,1.5373367e-12,3.5206168,0.0,10.0,10.0
4FGL J0143.7-5846,25.948,-58.7718,290.4591,-57.070656,38.19394,1.1641919e-09,5.893805e-11,1.4308601e-11,8.607196e-13,PowerLaw,1.8074455,0.0345441,2551.0942,1.7501385,0.04711865,0.048178572,0.0209888,0,bll,SUMSS J014347-584550,0.99995816,0.85978067,bzcat,25.9476273708,-58.7642713722,7.7e-06,RFC J0143-5845,Gaia DR2: 4718649125213996928,16.7384,-inf,HSP,3.801894e+16,9.212978e-12,49.331074,0.3515177,0.10925053,117.663
4FGL J0144.6+2705,26.1502,27.0899,137.27614,-34.296703,88.00514,5.8001746e-09,1.4141589e-10,5.312863e-11,1.4524733e-12,LogParabola,2.135039,0.015041234,767.90875,2.0370634,0.023440275,0.08026475,0.011251523,0,bll,TXS 0141+268,0.99968964,0.9610755,bllac,26.1398077042,27.0841995083,1.4e-07,RFC J0144+2705,Gaia DR2: 298674156068220672,18.5067,-inf,LSP,12882495000000.0,1.0595245e-11,218.37363,0.28410384,0.078513816,48.0124
4FGL J0145.0-2732,26.2585,-27.5363,217.97354,-78.09566,30.785458,7.465092e-10,5.54529e-11,1.2072657e-11,5.6307037e-13,LogParabola,2.5887558,0.038174883,317.52673,2.4715757,0.058013856,0.09351441,0.03449626,0,fsrq,PKS 0142-278,0.9987687,0.9817514,bzcat,26.2641441417,-27.5595356806,9.5e-08,RFC J0145-2733,Gaia DR2: 5025185781556457216,18.2062,1.148,LSP,3491403100000.0,3.4746255e-12,651.5271,1.2094841,0.32609627,10.1773
4FGL J0146.0-6746,26.5182,-67.7748,295.18152,-48.52304,16.049442,4.1995726e-10,4.002648e-11,4.6718046e-12,4.3874867e-13,PowerLaw,2.0923064,0.06869097,1728.8822,1.9852325,0.105061956,0.14305307,0.06352403,0,bcu,SUMSS J014554-674646,0.99797994,0.81945413,at20g,26.478370666503906,-67.78031158447266,0.0045,,,nan,-inf,ISP,860993800000000.0,2.30238e-12,37.91287,0.62667483,0.20160276,195.286
4FGL J0146.3+4606,26.5916,46.1109,132.7752,-15.708392,6.195253,1.9498636e-10,3.835241e-11,2.186759e-12,4.315326e-13,PowerLaw,2.1391785,0.13503397,2130.02,1.988695,0.20473796,0.16958575,0.123641394,0,bcu,B3 0143+458,0.9970722,0.93850476,rfc,26.6105170417,46.1049706333,1.3e-06,RFC J0146+4606,Gaia DR2: 350831001959913728,18.87,-inf,,0.0,0.0,5.6138334,0.0,10.0,54.5962
4FGL J0146.9-5202,26.729,-52.0477,283.9882,-62.991943,11.779997,3.082306e-10,3.7423904e-11,3.4248077e-12,4.1377868e-13,PowerLaw,2.075545,0.094121896,1983.0107,1.964017,0.1517584,0.086659126,0.07817525,0,bll,PKS 0144-522,0.9990828,0.95747644,bzcat,26.7024241333,-52.0426796639,8.8e-07,RFC J0146-5202,Gaia DR2: 4913377994612843776,17.6196,0.098,ISP,851138000000000.0,2.965603e-12,5.7199545,0.0,10.0,16.0466
4FGL J0147.7-1321,26.9263,-13.3662,169.40825,-70.966286,4.256572,1.09114356e-10,2.9087467e-11,1.4266643e-12,3.6614383e-13,PowerLaw,2.3891077,0.20161876,1185.0543,2.3306727,0.30606303,0.048476025,0.14885803,0,bcu,NVSS J014804-132019,-inf,0.0,rfc,27.0195111,-13.338737625,3.531646e-07,RFC J0148-1320,,nan,-inf,,0.0,0.0,6.1316037,0.0,10.0,10.0
4FGL J0148.6+0127,27.1576,1.4622,150.92685,-58.266453,9.368369,2.731854e-10,4.2400167e-11,3.1238855e-12,4.978945e-13,PowerLaw,2.1969182,0.13758756,1983.6855,2.2354152,0.10926246,-0.046164487,0.039798666,0,bll,PMN J0148+0129,0.9985884,0.859343,bzcat,27.1408125042,1.48373301944,3.3e-07,RFC J0148+0129,Gaia DR2: 2511167047535827712,19.149,0.94,LSP,52480746000000.0,3.867595e-13,13.248169,0.37586382,0.25758755,19.7868
4FGL J0149.6-0734,27.4048,-7.583,160.80806,-66.07856,4.074296,1.01359234e-10,2.7977239e-11,1.4294201e-12,3.8588729e-13,PowerLaw,2.4623604,0.18842885,1082.3676,2.3844888,0.29562747,0.14321408,0.17902905,0,bcu,PMN J0149-0733,0.974266,0.0,rfc,27.3918176208,-7.55475735278,8e-07,RFC J0149-0733,Gaia DR2: 2466995340415514240,nan,-inf,,0.0,0.0,2.4533975,0.0,10.0,10.0
4FGL J0150.6-5448,27.6655,-54.8033,285.64145,-60.292126,6.959935,1.5233659e-10,2.980193e-11,1.6957167e-12,3.3045422e-13,PowerLaw,2.025385,0.15747054,2845.5317,1.92111,0.38896865,0.054697752,0.19491835,0,bcu,PMN J0150-5450,0.9959944,0.0,rfc,27.685556325,-54.8347382111,1.9e-06,RFC J0150-5450,Gaia DR2: 4911862313537417728,18.112,-inf,HSP,3981071800000000.0,1.5532953e-12,4.6881,0.0,10.0,40.9012
4FGL J0151.0+0539,27.7738,5.6534,148.88799,-54.184326,7.266014,2.0330498e-10,3.6954613e-11,2.6518091e-12,5.5433804e-13,PowerLaw,2.3865619,0.19044326,1488.1542,2.451021,0.09369924,-0.10664427,0.031238873,0,bcu,PMN J0151+0540,0.9949284,0.9075363,crates,27.7576739042,5.67611395833,7.4e-07,RFC J0151+0540,Gaia DR2: 2567344983544262144,19.7533,0.3,LSP,69183100000000.0,5.991534e-13,6.22807,0.0,10.0,-inf
4FGL J0151.3+8601,27.8381,86.0194,124.05109,23.27852,11.232145,3.393641e-10,4.0055046e-11,3.918244e-12,4.731516e-13,PowerLaw,2.2180257,0.092901655,1889.1337,2.1991415,0.10736156,0.023350572,0.05314572,0,bll,WN B0140.0+8546,0.9993189,0.8412726,bzcat,27.3968954583,86.0209609333,1.3e-06,RFC J0149+8601,Gaia DR2: 575356400249230976,18.5073,0.15,,0.0,0.0,9.504444,0.18805337,0.21998085,69.2632
4FGL J0151.4-3607,27.8704,-36.127,251.86137,-74.399864,8.382391,1.9909531e-10,3.2076772e-11,2.292929e-12,3.5913248e-13,PowerLaw,2.2127743,0.12277068,1599.7144,2.161776,0.16277522,0.070665784,0.08649208,0,bcu,PMN J0151-3605,0.9935019,0.0,crates,27.8643465375,-36.1049090556,9.2e-07,RFC J0151-3606,Gaia DR2: 4962953698302232448,17.8948,0.681,ISP,158489330000000.0,7.5717454e-13,8.227296,0.14042778,0.39319804,10.0
4FGL J0152.2+3714,28.0631,37.2341,136.15144,-24.071594,7.6116223,2.3653227e-10,3.9358804e-11,3.1093596e-12,4.6255355e-13,PowerLaw,2.394748,0.11097747,993.12396,2.3301713,0.15470962,0.12756728,0.097214125,0,bcu,B2 0149+37,0.9900545,0.90953827,crates,28.05091645,37.2682409556,1.1e-07,RFC J0152+3716,Gaia DR2: 342697227255507968,18.5783,0.761,LSP,27542287000000.0,1.5513293e-12,22.871897,0.62868375,0.24340783,10.0
4FGL J0152.2+2206,28.0727,22.1133,141.05763,-38.607136,13.695157,3.7457676e-10,4.647929e-11,7.350963e-12,6.088315e-13,PowerLaw,2.7094116,0.06711147,448.4337,2.6465309,0.08835182,0.10684532,0.055986058,0,fsrq,PKS 0149+21,0.99872625,0.9803126,bzcat,28.0752460208,22.1188055083,6.8e-08,RFC J0152+2207,Gaia DR2: 98517757972814592,18.4255,1.32,LSP,6382635000000.0,2.4813955e-12,36.98642,0.46463278,0.15358919,10.0
4FGL J0152.6+0147,28.1614,1.7894,152.37036,-57.54142,24.942104,8.8519564e-10,6.3353586e-11,1.0013386e-11,7.5132343e-13,PowerLaw,1.9550902,0.056893423,2533.8896,1.9800835,0.060726326,-0.019231087,0.024074167,0,bll,PMN J0152+0146,0.9998783,0.9853644,bzcat,28.1650454875,1.78816204167,3e-07,RFC J0152+0147,Gaia DR2: 2511237592373715456,15.9618,0.08,HSP,3.801894e+16,3.2542356e-12,15.229206,0.19387521,0.10546671,59.2357
4FGL J0153.0+7517,28.2527,75.2885,126.897255,12.892864,14.077805,4.8175114e-10,5.246064e-11,5.3588176e-12,5.7719573e-13,PowerLaw,2.0319438,0.07741296,3337.5312,1.9837259,0.102269314,0.06945794,0.052474514,0,bll,1RXS J015308.4+751756,0.99988264,0.9762909,bllac,28.2807570917,75.2952572528,1.2e-06,RFC J0153+7517,Gaia DR2: 559369565604300800,18.6553,-inf,HSP,7943282000000000.0,3.9575188e-12,7.0043964,0.0,10.0,156.109
4FGL J0153.9+0823,28.4972,8.3931,148.22522,-51.380608,35.95888,1.7145307e-09,9.046238e-11,1.566728e-11,1.0954502e-12,LogParabola,1.9383603,0.034900844,1500.8217,1.8061968,0.059522007,0.082281284,0.0258037,0,bll,GB6 J0154+0823,0.99931836,0.9532854,bzcat,28.5115427,8.39751872222,1.3e-07,RFC J0154+0823,Gaia DR2: 2568966522676999680,17.7467,0.681,ISP,891250950000000.0,3.9886323e-12,35.6174,0.3038331,0.09899277,60.6644
4FGL J0154.3-0236,28.5763,-2.6111,157.14821,-61.234547,6.7955675,2.0778558e-10,3.8160322e-11,2.3505e-12,4.2089232e-13,PowerLaw,2.1686378,0.14245154,1720.8701,2.1746058,0.13818961,-0.010212232,0.054240134,0,bcu,TXS 0151-028,0.988085,0.90998375,at20g,28.5949950292,-2.58158899444,1.9e-07,RFC J0154-0234,Gaia DR2: 2504918561609830656,17.991,0.082314,ISP,707945800000000.0,9.771967e-13,5.1684566,0.0,10.0,10.0
4FGL J0155.0+4433,28.7683,44.5577,134.70755,-16.854156,13.936827,5.178426e-10,5.565044e-11,3.3935574e-12,4.4429315e-13,LogParabola,2.1793876,0.07316442,1384.3373,1.9751873,0.13729627,0.26038283,0.09100857,0,bll,GB6 J0154+4433,0.997203,0.0,bllac,28.7269459083,44.5605450722,1.7e-07,RFC J0154+4433,Gaia DR2: 349711046287696256,18.4868,-inf,ISP,199526230000000.0,1.2344571e-12,19.130857,0.35818574,0.15309739,37.3285
4FGL J0156.5+3914,29.1325,39.2493,136.45793,-21.90672,17.51325,5.310767e-10,4.9110035e-11,7.1480864e-12,5.354337e-13,PowerLaw,2.4185915,0.062669806,836.00836,2.4040713,0.06924832,0.024493977,0.038869016,0,bcu,MG4 J015630+3913,0.9977636,0.94929886,crates,29.1308755667,39.2419232306,1.1e-07,RFC J0156+3914,Gaia DR2: 343334153725362176,18.3252,-inf,LSP,11481536000000.0,1.1058265e-12,57.493126,0.5900343,0.17885274,30.7446
4FGL J0156.8-4744,29.2165,-47.7352,275.46545,-65.753914,9.642062,2.3453597e-10,3.4293984e-11,2.867192e-12,4.058885e-13,PowerLaw,2.3100917,0.1259569,1378.3275,2.3819952,0.10389638,-0.06351403,0.040644825,0,bll,2MASS J01564603-4744174,0.9992317,0.89182276,bzcat,29.191791534423828,-47.73814010620117,0.009,,,nan,0.29,HSP,2238721100000000.0,1.97575e-12,3.1177466,0.0,10.0,17.5187
4FGL J0156.9-5301,29.2328,-53.0308,282.20322,-61.38199,21.7795,5.2137356e-10,4.56915e-11,6.797727e-12,6.6646894e-13,PowerLaw,1.738746,0.057728115,3892.5571,1.6254194,0.08621849,0.09686428,0.044022273,0,bll,1RXS J015658.6-530208,0.9997793,0.98727393,bzcat,29.241670608520508,-53.033329010009766,0.0045,,,nan,-inf,HSP,1.8197008e+18,7.822291e-12,43.41682,0.52688444,0.17073491,125.672
4FGL J0156.9+4648,29.2427,46.8136,134.43765,-14.588901,4.0839515,1.3979787e-10,3.5618307e-11,1.6280468e-12,4.2986437e-13,PowerLaw,2.234811,0.17800242,1944.4645,2.0481672,0.2940005,0.23738316,0.19402938,0,bcu,MG4 J015651+4648,0.9920592,0.81593674,rfc,29.2274005833,46.8085390722,6.5e-07,RFC J0156+4648,Gaia DR2: 356224312653174272,20.0211,-inf,,0.0,0.0,4.453618,0.0,10.0,10.0
4FGL J0157.7-4614,29.4353,-46.2431,272.8468,-66.82179,20.141905,6.3362215e-10,5.530916e-11,5.755871e-12,7.300276e-13,LogParabola,2.4165123,0.054127675,768.08405,2.217943,0.12990949,0.24512945,0.08808617,0,fsrq,PMN J0157-4614,0.99936646,0.96312135,bzcat,29.4629826708,-46.2397946917,6e-07,RFC J0157-4614,,nan,2.287,LSP,2754228800000.0,2.1928504e-13,83.59921,0.64970803,0.1890804,10.0
4FGL J0158.5-3932,29.646,-39.5358,258.83246,-71.33312,23.848915,7.5849704e-10,5.3934107e-11,8.431256e-12,6.1011303e-13,PowerLaw,2.0406055,0.04946307,1517.2639,1.9760385,0.067055374,0.07123589,0.035237044,0,bll,PMN J0158-3932,0.9998677,0.96601623,bllac,29.658777575,-39.5343886833,2.7e-06,RFC J0158-3932,Gaia DR2: 4961332232185251072,17.1118,-inf,ISP,582103200000000.0,2.1531089e-12,40.753826,0.42332864,0.1354579,39.5802
4FGL J0158.8+0101,29.704,1.0247,155.57623,-57.512863,8.536684,2.2551427e-10,3.9119506e-11,3.7088796e-12,5.259158e-13,PowerLaw,2.586844,0.11867384,733.2043,2.6134431,0.09273139,-0.07082226,0.03725892,0,fsrq,GB6 J0158+0101,0.99875647,0.8667404,bzcat,29.7198782708,1.02581206389,3.1e-07,RFC J0158+0101,Gaia DR2: 2507924347226993920,20.182,1.61,LSP,30902954000000.0,2.9419482e-13,1.8587346,0.0,10.0,20.4981
